,id_x,type,startTime,endTime,duration,success,failure,parent,next,previous,object_acted_on,object_type,bodyPartsUsed,arm,grasp,effort,id_y,action_task_id,t_x,t_y,t_z,q_x,q_y,q_z,q_w,information
4,Action_RHLFYZNW,Perceiving,1611296593.8886135,1611296604.0280669,10.139453649520872,True,,,,,balea_bottle_0,,,,,,4,Action_RHLFYZNW,1.679999796549479,-0.440000057220459,0.0,0.0,0.0,0.01973044686019421,0.9998053312301636,
6,Action_WIQHGKLY,Perceiving,1611244275.2785306,1611244282.8812811,7.602750062942505,True,,,,,balea_bottle_0,,,,,,6,Action_WIQHGKLY,2.1599998474121094,-0.4000000953674317,0.0,0.0,0.0,-0.2297477871179581,0.9732502102851868,
10,Action_WNVTSOEI,Perceiving,1611270137.9844599,1611270149.5358238,11.551363706588745,True,,,,,balea_bottle_0,,,,,,10,Action_WNVTSOEI,2.0799999237060547,-0.3200001716613769,0.0,0.0,0.0,-0.18082278966903687,0.983515739440918,
3,Action_IVXKLBMW,Perceiving,1611290558.0494454,1611290566.03619,7.986744880676269,True,,,,,balea_bottle_0,,,,,,3,Action_IVXKLBMW,1.559999974568685,-0.440000057220459,0.0,0.0,0.0,0.08542142808437347,0.9963449239730836,
17,Action_WVLOYGSE,Perceiving,1611290478.1266954,1611290485.7930274,7.666332006454468,True,,,,,balea_bottle_0,,,,,,17,Action_WVLOYGSE,1.2799997965494792,-0.5199999809265137,0.0,0.0,0.0,0.2397928386926651,0.9708240628242492,
13,Action_YWOJHILN,Perceiving,1611271603.568827,1611271616.7014973,13.132670402526855,True,,,,,balea_bottle_0,,,,,,13,Action_YWOJHILN,1.559999974568685,-0.2800002098083496,0.0,0.0,0.0,0.06748101115226746,0.9977205395698548,
3,Action_ETSGCDNJ,Perceiving,1611293903.747009,1611293912.0012972,8.254288196563719,True,,,,,balea_bottle_0,,,,,,3,Action_ETSGCDNJ,1.7199998219807944,-0.6800003051757812,0.0,0.0,0.0,0.009385771118104458,0.999955952167511,
6,Action_ODQRUPLC,Perceiving,1611264851.3344,1611264859.7993455,8.464945554733276,True,,,,,balea_bottle_0,,,,,,6,Action_ODQRUPLC,1.3999996185302734,-0.5599999745686849,0.0,0.0,0.0,0.1933220624923706,0.981135368347168,
1,Action_LGHMDFOS,Perceiving,1611250244.0334435,1611250255.2663248,11.232881307601929,True,,,,,balea_bottle_0,,,,,,1,Action_LGHMDFOS,1.5199999491373697,-0.5199999809265137,0.0,0.0,0.0,0.11966674029827118,0.9928141236305236,
21,Action_ZTVWUJIX,Perceiving,1611287499.9013948,1611287508.3487859,8.447391033172607,True,,,,,balea_bottle_0,,,,,,21,Action_ZTVWUJIX,1.239999771118164,-0.5199999809265137,0.0,0.0,0.0,0.2568393647670746,0.9664540886878968,
13,Action_EVHPTFYZ,Perceiving,1611236776.884201,1611236788.9755595,12.091358423233032,True,,,,,balea_bottle_0,,,,,,13,Action_EVHPTFYZ,1.9600001017252604,-0.5999998728434245,0.0,0.0,0.0,-0.15829357504844666,0.9873921275138856,
2,Action_SUPYZEHC,Perceiving,1611272998.853434,1611273011.3207502,12.467316150665285,True,,,,,balea_bottle_0,,,,,,2,Action_SUPYZEHC,2.11999994913737,-0.5199999809265137,0.0,0.0,0.0,-0.2347558289766312,0.972054362297058,
2,Action_VKWZJCUS,Perceiving,1611239451.2752426,1611239463.5386937,12.263451099395752,True,,,,,balea_bottle_0,,,,,,2,Action_VKWZJCUS,1.6399998982747397,-0.4800000190734863,0.0,0.0,0.0,0.045589130371809006,0.998960256576538,
